10.029	4.77167	-1.49559	-0.148184	3	1.60128	26	
9.37764	4.67217	-1.62832	-0.248759	3	1.60128	26	
5.62181	6.57888	1.80516	-0.207807	5	1.94076	33	
9.4022	6.0857	1.84788	0.00531875	5	1.84424	33	
9.4022	6.0857	1.84788	0.00531875	5	1.84424	33	
10.9515	5.0969	-2.12963	-0.307414	1	1.96228	37	
7.87855	5.50645	-1.98521	0.187701	1	1.96228	37	
-0.967482	1.82355	1.4241	0.841879	5	1.57088	38	
6.91854	5.25511	1.53536	-0.0602302	5	1.31133	46	
9.78385	5.58485	0.926987	0.361588	5	1.31133	46	
10.3729	5.35894	1.4727	-0.564793	5	1.31133	46	
-1.80358	5.31648	1.51567	0.0636072	5	1.25262	46	
6.29664	5.91147	1.34039	0.042033	5	1.25262	46	
6.8321	6.05289	1.33864	0.353535	5	1.25262	46	
9.40591	6.16594	1.22885	0.0358065	5	1.25262	46	
9.89425	6.25971	1.22085	0.234428	5	1.25262	46	
11.8269	4.82777	-1.04542	-0.157097	3	1.40377	47	
0.967245	1.74325	-1.1985	-0.696376	3	1.40377	47	
0.450502	2.38854	-1.20389	-0.573887	3	1.43023	47	
-0.417372	2.66959	-1.23951	-0.690728	3	1.41156	47	
11.2984	6.02604	-1.0504	0.0553315	3	1.41156	47	
-0.417372	2.66959	-1.23951	-0.690728	3	1.41156	47	
1.36106	5.56307	1.66374	0.159597	5	1.65252	49	
2.01535	5.62583	1.63571	0.156909	5	1.65252	49	
2.51901	5.78201	1.25917	0.390442	5	1.65252	49	
3.49405	5.91408	1.21091	0.164024	5	1.19758	50	
3.97223	5.97886	1.19545	0.161929	5	1.19758	50	
7.60925	6.05539	1.83997	0.115627	5	1.77731	51	
1.21292	3.62164	-1.40111	-0.20351	2	1.5106	54	
-0.559962	3.51045	-1.4652	-0.210111	2	1.5106	54	
-1.15086	3.47202	-1.47725	-0.0960763	2	1.5106	54	
0.259717	9.66399	1.51498	-0.473512	5	1.31208	55	
7.45313	7.13495	0.873763	0.252975	5	1.31208	55	
10.0044	4.20848	-1.60185	-0.257788	3	1.68089	56	
5.77023	3.03228	-2.04053	-0.513447	3	1.68089	56	
3.0198	2.52117	-1.71525	-0.439526	3	1.68089	56	
-3.48893	-2.22576	-0.831413	-1.28089	3	1.68089	56	
-3.82031	-2.69318	-0.828457	-1.16857	3	1.68089	56	
9.19338	4.22979	-1.56076	-0.767477	3	1.62886	57	
8.56286	4.04035	-1.5763	-0.473591	3	1.62886	57	
0.298377	2.43501	-1.5665	-0.227968	3	1.62886	57	
-2.43643	0.65709	-0.0645515	-0.726077	3	1.62886	57	
6.10729	5.70957	1.46723	0.146959	5	1.52602	58	
6.89871	6.46577	1.53057	-0.084898	5	1.57201	58	
6.28648	6.49973	1.78672	0.00668075	5	1.57201	58	
4.23149	3.48547	-1.5346	-0.303163	3	1.556	60	
0.66811	2.52681	-1.45081	-0.568537	3	1.556	60	
-1.18443	4.96861	1.74574	-0.173093	5	1.40763	61	
7.15372	4.78624	1.53374	0.0548152	5	1.40763	61	
7.32822	5.61329	1.20706	0.260223	5	1.34173	61	
-0.252244	1.453	1.50383	0.489106	5	1.76388	63	
3.18061	2.74408	2.27339	1.00506	5	1.76388	63	
3.71182	2.78561	1.32801	0.103828	5	1.76388	63	
9.20922	7.18128	-1.32397	-0.209295	4	1.25919	65	
8.67333	7.13651	-1.33975	-0.111915	4	1.25919	65	
8.16891	7.04778	-1.26105	-0.221834	4	1.25919	65	
7.65489	6.91686	-1.28504	-0.327309	4	1.25919	65	
7.13761	6.86636	-1.2932	-0.126234	4	1.25919	65	
6.69764	6.76844	-1.09992	-0.244807	4	1.25919	65	
12.3079	6.66608	-0.93908	-0.323092	4	1.21971	67	
3.12859	4.78684	-1.233	-0.509346	3	1.43158	68	
1.69351	3.97564	-0.912882	-0.542875	3	1.43158	68	
1.92963	5.13789	-1.1734	-0.847271	3	1.4999	68	
1.50389	4.7927	-1.06435	-0.862994	3	1.4999	68	
-1.90052	2.34252	-1.19371	-1.18248	3	1.4999	68	
-2.34627	5.38307	1.40692	0.18604	5	1.34605	71	
5.37276	4.71649	-1.79932	0.0564028	1	1.76155	73	
4.63638	4.69627	-1.84094	-0.0505435	1	1.76155	73	
8.11535	4.34093	1.60863	0.16483	5	1.88716	77	
8.83421	4.48515	1.79717	0.360555	5	1.88716	77	
-0.739986	2.62402	1.41264	0.82217	5	1.58704	78	
-0.232391	2.99475	1.26899	0.92682	5	1.58704	78	
7.28623	8.00827	-1.48858	0.0124078	4	1.46304	80	
10.3942	6.7861	-1.35426	0.378954	4	1.35733	82	
2.43286	4.58582	1.46511	-0.266359	5	1.40733	83	
1.66605	2.93392	-1.39586	-0.327831	3	1.49143	89	
7.94603	4.34557	-1.70165	-0.364344	3	1.59264	89	
7.25858	4.32251	-1.7186	-0.0576558	3	1.59264	89	
0.212311	3.31471	-1.45587	-0.440692	3	1.59264	89	
-0.428114	3.18276	-1.60106	-0.329886	3	1.59264	89	
10.7139	5.97783	-1.73371	0.285046	1	1.72172	90	
10.0034	6.01446	-1.77627	0.0915827	1	1.72172	90	
2.9442	6.2907	-2.02545	0.102166	1	1.72172	90	
2.21193	6.28335	-1.83068	-0.0183815	1	1.72172	90	
9.18667	4.96308	-2.04089	-0.32725	2	1.82222	91	
3.74056	4.6362	-1.5425	-0.171629	2	1.82222	91	
3.15532	4.47681	-1.4631	-0.398471	2	1.82222	91	
5.76768	2.98922	1.59425	-0.0138273	5	1.49707	93	
6.40695	3.19716	1.59816	0.519857	5	1.49707	93	
7.61026	6.87858	-1.68414	0.103738	4	1.60978	94	
-0.725741	9.7079	-1.91528	0.507365	4	1.60978	94	
11.0865	4.57703	-1.6645	-0.731534	2	1.49973	95	
4.65622	5.73161	-1.48791	0.0658865	1	1.4999	95	
4.10708	5.88591	-1.37284	0.385741	1	1.4999	95	
-1.99635	9.86781	1.80858	-1.20187	5	1.88173	97	
-1.32489	9.5343	1.67863	-0.833759	5	1.88173	97	
10.4468	7.09817	-1.64432	0.30556	1	1.61899	103	
8.65785	7.66183	-1.62797	0.219026	1	1.61899	103	
10.8843	6.32337	-2.02715	-0.176738	1	1.71769	103	
9.52177	6.03929	-1.60626	-0.0167118	4	1.6092	104	
7.149	6.28609	-1.49651	0.0796668	4	1.6092	104	
-2.60564	4.96658	1.68774	0.0665105	5	1.73641	106	
-1.5855	0.927584	0	0	4	0.00191236	5	
-1.60517	0.930562	-0.0491608	0.0074466	4	0.00191236	5	
0.341467	1.27992	0.0218948	-2.11566	1	2.14223	10	
0.409213	0.464413	0.169364	-2.03876	1	2.14223	10	
1.3638	2.33233	0.0538175	-0.705248	1	1.56382	11	
1.34168	1.93818	-0.0552978	-0.985366	1	1.56382	11	
3.09168	-0.270452	0.0208228	1.22168	2	1.18472	12	
3.11578	0.176313	0.0602307	1.11691	2	1.18472	12	
2.85663	-0.275324	-0.332635	2.20676	2	1.95121	13	
2.73075	0.411321	-0.314703	1.71661	2	1.95121	13	
1.94493	-1.5708	-0.063564	2.19324	2	2.04261	14	
1.91516	-0.772721	-0.074415	1.9952	2	2.04261	14	
0.445974	2.10731	0.204205	1.07175	2	1.12207	16	
0.585037	2.54528	0.347657	1.09491	2	1.12207	16	
2.27996	-1.83246	-0.229512	1.66168	2	1.82071	18	
1.84649	-2.0152	-0.217576	1.91608	2	1.89373	19	
0.596588	2.08222	0.348104	-0.559958	1	0.898128	20	
0.716718	1.8619	0.300324	-0.550791	1	0.898128	20	
1.13489	-0.743983	0.133284	-0.9691	1	0.898128	20	
1.22648	-1.11654	0.228975	-0.931382	1	0.898128	20	
-0.246013	-4.27372	-0.668551	0.931394	4	0.848245	32	
-0.553383	-3.89525	-0.768425	0.946159	4	0.848245	32	
-0.800741	-3.45983	-0.618396	1.08855	4	0.848245	32	
-1.07469	-3.12218	-0.684871	0.844123	4	0.848245	32	
-1.2533	-2.81445	-0.446531	0.769342	4	0.848245	32	
-1.37844	-2.59435	-0.312833	0.550245	4	0.848245	32	
-1.59107	-2.5077	-0.531577	0.216612	4	0.848245	32	
-1.36017	-7.31982	0.0923142	-0.109853	4	0.0342193	33	
-1.32448	-7.38433	0.0892333	-0.161258	4	0.0342193	33	
2.08558	-7.39926	0.260833	-1.96643	1	1.91705	39	
2.02809	-1.06601	-0.359117	1.83169	2	1.76438	44	
1.72979	3.22036	-0.0736805	-1.32168	4	0.854429	49	
2.07325	1.42133	0.596526	-0.889044	4	0.854429	49	
1.0781	1.58286	0.0102805	-0.650421	4	0.813263	49	
3.20235	-1.89257	-0.0134725	1.42339	2	1.38088	51	
0.981581	-1.46448	-0.0831206	-0.640603	4	0.628734	53	
0.85919	-1.62919	-0.305977	-0.41179	4	0.628734	53	
0.644708	-1.74241	-0.536204	-0.283047	4	0.628734	53	
2.951	-4.89237	-0.0319097	1.92709	3	1.83845	56	
2.66946	2.61969	0.0104715	-1.47199	1	1.55588	59	
2.31929	-6.48026	0.0593347	1.09002	3	1.14266	61	
2.36122	-6.04624	0.104815	1.08503	3	1.14266	61	
3.70773	-5.49502	0.194801	1.1583	3	1.24332	61	
3.76986	-4.99208	0.155338	1.25734	3	1.24332	61	
3.79452	-4.52535	0.0616563	1.16684	3	1.24332	61	
1.22642	-8.16449	0	0	3	0.00551651	63	
1.24621	-8.14557	0.0494535	0.0473015	3	0.00551651	63	
1.47963	-9.32743	0	0	1	0.00465118	63	
1.47963	-9.32743	0	0	1	0.00465118	63	
1.22195	-8.24487	0	0	1	0	67	
1.22195	-8.24487	0	0	1	0	67	
1.33347	-1.21087	0.116234	-1.26434	1	1.33641	69	
2.47446	-6.98953	0.165607	-1.15583	1	1.28969	70	
2.52463	-7.41059	0.12542	-1.05266	1	1.28969	70	
1.25928	-8.24718	-0.0410563	0.103313	3	0.0210319	71	
1.24286	-8.20584	-0.0410682	0.103343	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24174	-8.22593	-0.00279125	-0.0502295	3	0.0210319	71	
1.24174	-8.22593	0	0	3	0.0210319	71	
1.24174	-8.22593	0	0	3	0.0210319	71	
1.24286	-8.20584	0.00279125	0.0502295	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
1.24286	-8.20584	0	0	3	0.0210319	71	
3.45135	-9.32894	0.430816	0.521223	3	0.844521	72	
3.7794	-8.85461	-0.0426843	1.72201	3	1.55166	73	
1.33785	2.53565	0.184447	-0.877505	1	1.12517	74	
1.37245	-9.24135	-0.0903077	0.0550397	1	0.0629315	80	
1.36998	-8.27415	0	0	4	0.029037	80	
1.9609	-1.95021	0.216055	0.569013	2	0.553939	81	
3.30739	-9.34124	0.0630633	0.342622	2	0.544714	81	
-0.652032	0.0942497	-0.560643	-1.28969	4	1.43837	87	
-0.912698	-0.358123	-0.651665	-1.13093	4	1.43837	87	
-1.14065	-0.899677	-0.569867	-1.35389	4	1.43837	87	
-1.34538	-1.36505	-0.511827	-1.16342	4	1.43837	87	
-1.6347	-1.90466	-0.723297	-1.34904	4	1.43837	87	
-1.80703	-2.46173	-0.430834	-1.39266	4	1.43837	87	
-1.90069	-3.02994	-0.234151	-1.42054	4	1.43837	87	
-1.87427	-3.59164	0.0660597	-1.40423	4	1.43837	87	
-2.14604	-4.12341	-0.679433	-1.32942	4	1.43837	87	
-2.303	-4.73191	-0.392408	-1.52126	4	1.43837	87	
-2.05444	-5.27467	0.621407	-1.3569	4	1.43837	87	
-2.08895	-5.85377	-0.0862847	-1.44775	4	1.43837	87	
-1.27253	-3.14122	-0.097877	0.0108898	3	0.128118	89	
-1.25055	-3.10255	0.0549548	0.0966848	3	0.128118	89	
-1.21381	-3.14775	0.0918323	-0.113016	3	0.128118	89	
0.577564	2.74699	-0.023778	-1.24793	1	1.44536	91	
1.44217	-8.31884	0.240915	0.136338	3	0.0767806	93	
1.44217	-8.31884	0	0	3	0.0767806	93	
1.44217	-8.31884	0	0	3	0.0767806	93	
1.44217	-8.31884	0	0	3	0.0767806	93	
1.44217	-8.31884	0	0	3	0.0767806	93	
1.44217	-8.31884	0	0	3	0.0767806	93	
1.36776	-8.31429	-0.186018	0.0113737	3	0.0767806	93	
3.48828	-2.24238	-0.133401	0.847505	4	0.536403	98	
-0.261936	-1.87049	-0.0973959	-0.851074	4	0.852351	100	
2.73796	-5.14835	0.364219	-1.66804	1	1.74939	101	
3.26685	-7.40433	0.21367	-1.88961	1	1.74939	101	
2.40862	-4.83928	-0.427205	-1.14603	1	1.17767	105	
1.44217	-8.31884	0.046478	-0.00284175	3	0.0551586	106	
1.48376	-8.24093	0.103986	0.194765	3	0.0551586	106	
1.48265	-8.26097	-0.0027705	-0.0501077	3	0.0551586	106	
1.48265	-8.26097	0	0	3	0.0551586	106	
1.4072	-8.27644	-0.188634	-0.038669	3	0.0551586	106	
1.38637	-8.31542	-0.052068	-0.0974592	3	0.0551586	106	
1.36665	-8.33436	-0.049312	-0.0473293	3	0.0551586	106	
1.25834	-9.27582	-0.0438722	0.0526952	3	0.0148984	106	
1.18361	-9.27199	-0.186828	0.0095675	3	0.0148984	106	
1.96969	0.547496	0.0743125	-1.99131	1	1.73194	107	
2.064	-0.0804487	0.235783	-1.56986	1	1.73194	107	
2.62723	-6.18788	0.279762	-1.56115	1	1.73194	107	
2.39415	-2.75712	0.192057	-1.50801	1	1.62583	108	
0.599842	-8.91705	0.00683222	0.964666	2	1.29962	109	
0.588216	-8.44933	-0.0290652	1.16931	2	1.29962	109	
0.844106	-7.93816	0.639724	1.27791	2	1.29962	109	
1.00262	-7.46364	0.39629	1.18631	2	1.29962	109	
1.23632	-6.97644	0.584241	1.21801	2	1.29962	109	
1.32008	-6.47996	0.209394	1.2412	2	1.29962	109	
1.27343	-5.97354	-0.116618	1.26604	2	1.29962	109	
1.33099	-5.2756	0.143898	1.74487	2	1.29962	109	
1.37512	-4.81833	0.110327	1.14317	2	1.29962	109	
1.31219	-4.27061	-0.157332	1.36929	2	1.29962	109	
1.36519	-3.65497	0.132508	1.53911	2	1.29962	109	
1.32087	-3.10932	-0.110797	1.36412	2	1.29962	109	
1.24046	-2.53916	-0.20102	1.42539	2	1.29962	109	
1.34588	-1.99187	0.263547	1.36822	2	1.29962	109	
1.46067	-1.60706	0.286978	0.962027	2	1.29962	109	
1.43498	-1.06485	-0.0642348	1.35554	2	1.29962	109	
1.4126	-0.463327	-0.055935	1.5038	2	1.29962	109	
1.4532	-0.0704989	0.101495	0.982071	2	1.29962	109	
1.37201	0.479595	-0.202987	1.37523	2	1.29962	109	
1.38004	0.95649	0.0200797	1.19224	2	1.29962	109	
1.40988	1.48921	0.074594	1.3318	2	1.29962	109	
1.40934	2.14565	-0.0013495	1.64109	2	1.29962	109	
1.4281	2.48034	0.0469012	0.836726	2	1.29962	109	
1.48513	3.16527	0.142569	1.71233	2	1.29962	109	
0.094484	-8.7466	0.010082	1.02035	2	1.25227	109	
0.101985	-8.27769	0.0187515	1.17227	2	1.25227	109	
0.322531	-7.76203	0.551366	1.28914	2	1.25227	109	
0.463925	-7.28402	0.353487	1.19504	2	1.25227	109	
0.497055	-6.69804	0.0828238	1.46494	2	1.25227	109	
0.580019	-6.23851	0.207411	1.14883	2	1.25227	109	
0.625066	-5.77673	0.112616	1.15444	2	1.25227	109	
0.656867	-5.21336	0.079504	1.40842	2	1.25227	109	
0.66525	-4.72923	0.0209559	1.21033	2	1.25227	109	
0.734634	-4.171	0.173462	1.39557	2	1.25227	109	
0.765169	-3.62987	0.0763357	1.35283	2	1.25227	109	
0.791149	-3.16944	0.0649509	1.15106	2	1.25227	109	
0.857998	-2.65401	0.167122	1.28859	2	1.25227	109	
0.869653	-2.11267	0.0291385	1.35334	2	1.25227	109	
0.801816	-1.64188	-0.169592	1.17698	2	1.25227	109	
0.795871	-1.07854	-0.0148647	1.40835	2	1.25227	109	
0.690424	-0.602005	-0.263617	1.19134	2	1.25227	109	
0.738577	-0.0866367	0.120384	1.28842	2	1.25227	109	
0.804268	0.405219	0.164225	1.22964	2	1.25227	109	
0.81143	0.865105	0.0179061	1.14971	2	1.25227	109	
0.785636	1.41004	-0.0644841	1.36234	2	1.25227	109	
0.876627	2.01557	0.227475	1.51381	2	1.25227	109	
0.82205	2.38469	-0.136442	0.922818	2	1.25227	109	
0.813866	2.90593	-0.0204607	1.30308	2	1.25227	109	
1.6705	-6.20756	-0.321906	1.72722	2	1.53855	112	
1.53929	-5.55526	-0.328024	1.63074	2	1.53855	112	
1.53869	-4.89426	-0.00147725	1.65249	2	1.53855	112	
2.19737	-8.04562	-0.0665112	2.15028	4	1.81992	114	
2.16702	-8.60285	-0.18785	1.60859	2	1.65565	121	
2.05465	-6.6185	0.0439	1.64368	2	1.65565	121	
2.11099	-5.92526	0.140849	1.73309	2	1.65565	121	
1.75476	0.00465911	-0.0585597	1.44862	2	1.4858	123	
1.65886	0.614954	-0.239746	1.52574	2	1.4858	123	
1.34146	2.93266	-0.151072	1.46738	2	1.4858	123	
3.72417	0.512151	-0.14959	-1.14194	3	1.20117	127	
3.74628	-0.0744966	0.055261	-1.46662	3	1.20117	127	
2.21482	-7.38851	0.0731095	1.3415	3	1.5201	128	
2.79954	-2.66761	0.0264978	1.32749	3	1.51616	129	
2.8133	-2.0784	0.0344152	1.47302	3	1.51616	129	
2.98972	-1.49181	0.441051	1.46646	3	1.51616	129	
1.16868	-3.15205	0.140919	-1.67104	3	1.74111	130	
1.16801	-3.83418	-0.0016655	-1.70532	3	1.74111	130	
0.962526	1.20177	0.0289243	-1.15422	1	1.29097	134	
1.57471	-6.25974	-0.057919	-1.0471	1	1.26465	134	
1.43579	-6.75029	-0.347299	-1.22638	1	1.26465	134	
0.0086833	-6.21214	-0.361566	0.385494	4	0.463947	138	
2.21071	-0.754566	-0.0422515	1.73734	2	1.5523	140	
1.92489	-8.9893	0.0820645	1.49936	2	1.53894	140	
2.54978	-3.58627	0.0855458	1.574	2	1.53894	140	
2.81117	-0.445527	-0.0079465	1.52458	2	1.53894	140	
2.75298	0.152528	-0.145492	1.49514	2	1.53894	140	
2.76362	2.68148	-0.103003	1.43812	2	1.53894	140	
0.629569	-4.01884	-0.0351528	-1.45935	3	1.46966	144	
0.78159	-4.68002	0.380052	-1.65296	3	1.46966	144	
0.824013	-5.26915	0.106056	-1.47282	3	1.46966	144	
1.84271	-1.08044	-0.192473	-1.80927	1	1.64136	145	
1.46125	-3.60542	-0.0911715	-1.63927	1	1.64136	145	
1.44216	-4.28395	-0.0477128	-1.69633	1	1.64136	145	
1.25754	-8.95291	-0.0286895	-1.35967	1	1.64136	145	
0.00057226	-5.68196	-0.238697	0.0207573	4	0.142894	147	
-0.0423107	-5.75971	-0.107207	-0.194372	4	0.142894	147	
-0.653466	-0.598045	1.00612	-0.34296	1	1.37286	148	
-0.285027	-0.932973	0.921097	-0.83732	1	1.37286	148	
-0.118016	-1.3813	0.417528	-1.12081	1	1.37286	148	
-0.071726	-1.9146	0.115724	-1.33326	1	1.37286	148	
0.257753	-2.52209	0.823698	-1.51872	1	1.37286	148	
0.575487	-2.96341	0.794335	-1.10329	1	1.37286	148	
0.580257	-3.54922	0.0119244	-1.46454	1	1.37286	148	
0.724873	-4.00862	0.361541	-1.1485	1	1.37286	148	
0.845859	-4.5452	0.302463	-1.34145	1	1.37286	148	
0.870602	-5.1121	0.0618595	-1.41723	1	1.37286	148	
1.05424	-5.53191	0.459095	-1.04955	1	1.37286	148	
0.855143	-6.05908	-0.497743	-1.31792	1	1.37286	148	
0.800187	-6.70118	-0.137391	-1.60525	1	1.37286	148	
0.897908	-7.31486	0.244304	-1.5342	1	1.37286	148	
0.881718	-7.9406	-0.0404767	-1.56434	1	1.37286	148	
0.886576	-8.52774	0.0121467	-1.46786	1	1.37286	148	
1.02292	-9.12216	0.340848	-1.48604	1	1.37286	148	
2.09891	1.21959	-0.0971975	-1.76133	1	1.63952	149	
2.02236	0.499847	-0.191382	-1.79935	1	1.63952	149	
1.50418	-5.85282	0.146036	-1.56692	1	1.63952	149	
0.616421	-5.5939	-0.030642	-2.22108	1	1.92698	150	
0.629856	-6.36404	0.0335867	-1.92536	1	1.92698	150	
1.78109	-8.23931	0.134101	1.59711	2	1.43027	151	
2.04873	-5.38171	0.176044	1.52978	2	1.43027	151	
2.063	-4.78554	0.0356848	1.49042	2	1.43027	151	
2.16677	-3.56359	0.172604	1.47184	2	1.43027	151	
2.14336	-2.98516	-0.058524	1.44608	2	1.43027	151	
1.83347	-0.245087	-0.204232	1.31909	2	1.43027	151	
2.53454	-5.54532	0.171165	1.47322	2	1.42636	151	
2.56663	-4.95378	0.0802178	1.47885	2	1.42636	151	
2.37765	-0.383055	-0.103697	1.44593	2	1.42636	151	
1.98647	-9.21295	-0.0642518	1.35543	2	1.39249	156	
2.12156	-6.40448	-0.061362	1.40055	2	1.39249	156	
0.742805	0.655129	-0.208132	-1.17027	1	1.39554	158	
-0.163389	2.83505	0.713536	0.636153	2	0.930976	162	
0.508743	-5.48313	0.338803	-0.739881	1	0.830524	165	
0.678686	-5.49833	0.424858	-0.037997	1	0.830524	165	
0.536305	-5.6678	-0.355953	-0.423692	1	0.830524	165	
0.424531	-5.96213	-0.279435	-0.735818	1	0.830524	165	
0.521017	-6.27421	0.241215	-0.780193	1	0.830524	165	
0.573869	-6.68369	0.132128	-1.02371	1	0.830524	165	
0.593453	-7.00943	0.0489601	-0.814334	1	0.830524	165	
0.611898	-7.35535	0.0461141	-0.864796	1	0.830524	165	
0.76015	-7.75046	0.37063	-0.987789	1	0.830524	165	
0.836193	-8.07934	0.190106	-0.822188	1	0.830524	165	
0.832396	-8.48406	-0.00949087	-1.0118	1	0.830524	165	
0.886183	-8.87191	0.134467	-0.969638	1	0.830524	165	
2.68041	-7.22329	0.314823	1.61633	3	1.42766	166	
-2.29416	2.74202	-0.0249582	-1.33424	1	1.29711	1	
-1.4444	1.29255	0.152685	-1.14049	1	0.951097	2	
0.679288	-5.73236	0.0353796	0.369815	1	0.244789	6	
0.856013	-5.35614	0.110453	0.235133	1	0.244789	6	
0.87336	-5.32304	0.0433691	0.0827664	1	0.244789	6	
0.850458	-5.38135	-0.057257	-0.145783	1	0.244789	6	
0.827555	-5.43966	-0.057257	-0.145783	1	0.244789	6	
-3.56439	3.64259	0.0231755	-1.4691	1	1.30906	10	
-3.93199	4.08742	0.0209327	-1.43176	1	1.32652	16	
-1.83035	-8.74142	-0.0490662	1.301	2	1.36093	19	
-2.17494	3.62334	-0.027038	-1.71623	1	1.50754	20	
-2.11322	3.94257	0.156634	-1.26337	1	1.38394	25	
-2.79704	3.95032	0.17901	-1.29978	1	1.13348	26	
-1.87536	-9.14236	-0.0695264	1.23503	2	1.34332	29	
-2.71246	-9.36183	0.115877	1.41694	2	1.34463	30	
-2.99199	3.55081	0.27454	-1.44659	1	1.3219	32	
-2.08596	4.30821	0.412945	-1.45969	1	1.25251	32	
-2.81982	-8.7509	-0.120293	1.42879	2	1.57535	34	
-2.605	4.51784	0.311478	-0.680114	1	1.09254	36	
-2.48262	4.31002	0.305952	-0.519542	1	1.09254	36	
-2.36539	4.25207	0.293057	-0.144874	1	1.09254	36	
-2.24817	4.19412	0.293057	-0.144874	1	1.09254	36	
-2.1479	4.07582	0.250669	-0.295751	1	1.09254	36	
-2.08301	3.35642	0.0811141	-0.899257	1	1.09254	36	
-1.64824	-6.78761	-0.14696	-1.21606	1	1.09254	36	
-1.55324	4.02581	0.491168	-1.09105	1	1.2404	39	
-1.36635	3.47043	0.467217	-1.38846	1	1.2404	39	
0.2386	-8.00993	-0.311977	-1.30469	1	1.2404	39	
-2.70813	-9.61561	-0.0721014	1.16041	2	1.22776	40	
-4.20496	3.79764	0	-1.17348	4	0.878908	41	
5.59015	3.0458	-0.902147	0.186498	1	0.870673	43	
-2.17729	-4.71901	-0.0381713	1.14532	2	0.846607	45	
-2.62342	4.62776	0.060364	-1.13105	1	1.14837	1	
-7.0442	-4.37103	1.9717	-0.854192	1	1.64958	4	
-2.75139	-9.3039	0.0811141	1.13742	2	1.14727	6	
-3.70617	-9.12067	0.245535	1.22532	2	1.19517	6	
-2.4053	4.4501	0.50471	-1.22239	1	1.13506	10	
-2.20342	3.96115	0.50471	-1.22239	1	1.13506	10	
-2.5074	-9.18079	0.259565	1.18702	2	1.08199	15	
-4.23718	4.1398	-0.313268	-1.43261	1	1.52023	17	
-3.91943	-9.5398	0	1.39505	2	1.53902	18	
-3.91943	-8.98178	0	1.39505	2	1.53902	18	
-3.11478	-9.18383	-0.0927018	1.42748	2	1.4531	18	
